kind,key,source,line,render_type,layer,parameters,directives,dependencies,effect_calls
particle,puzz_box_activate_daia_holding,puzzle.particle,953,POLYGON,TOP_ADD,,,,
timeline,puzz_box_deactivate,puzzle.particle,970,,,cx;cy,SND;WAIT,puzz_box_deactivate_daia2,
particle,puzz_box_deactivate_daia,puzzle.particle,978,,,,CLONE,magic_circle_close_daia_pr,
particle,puzz_box_deactivate_daia2,puzzle.particle,987,,,,CLONE,magic_circle_close_daia2_pr,
timeline,puzz_foot_switch_on,puzzle.particle,1001,,,agR;cx;cy,SND,puzz_foot_switch_activate;puzz_foot_switch_activate_thin,
particle,puzz_foot_switch_activate,puzzle.particle,1009,LINE,TOP,,,,
particle,puzz_foot_switch_activate_thin,puzzle.particle,1042,,,,CLONE,puzz_foot_switch_activate,
timeline,puzz_foot_switch_off,puzzle.particle,1058,,,agR;cx;cy,SND,puzz_foot_switch_off_dot;puzz_foot_switch_off_t,
particle,puzz_foot_switch_off_t,puzzle.particle,1067,HHEMICIRCLE,,,CLONE,general_circle_t,
particle,puzz_foot_switch_off_dot,puzzle.particle,1075,POLYGON,TOP,,,,
timeline,puzz_box_revert,puzzle.particle,1100,,,cx;cy,,puzz_box_revert_circle,
particle,puzz_box_revert_circle,puzzle.particle,1106,BOMBCIRCLE,TOP,,,,
timeline,puzz_hamehame_aula,puzzle.particle,1126,,,cx;cy;fromme;fullfilled,SND,puzz_hamehame_aula_kira;puzz_hamehame_aula_line;puzz_hamehame_aula_rect,
timeline,puzz_hamehame_aula_hold,puzzle.particle,1145,,,cx;cy,,puzz_hamehame_aula_kira,
particle,puzz_hamehame_aula_kira,puzzle.particle,1150,ANIMKIRA,TOP,,,,
particle,puzz_hamehame_aula_line,puzzle.particle,1176,DOORLINE,TOP,,,,
particle,puzz_hamehame_aula_rect,puzzle.particle,1196,POLYGON,TOP,,,,
timeline,puzz_hamehame_finished,puzzle.particle,1217,,,_saf;cx;cy;fromme,SND,puzz_hamehame_finished_halo,
timeline,puzz_hamehame_filled_monitor,puzzle.particle,1228,,,cx;cy,,puzz_hamehame_finished_halo,
particle,puzz_hamehame_finished_halo,puzzle.particle,1234,POLYGON,TOP,,,,
particle,trm_aloma_diffuser_smoke,puzzle.particle,1259,,,,CLONE,cp_alchemy_pot_smoke,
timeline,jumper_spring_charge,puzzle.particle,1278,,,cx;cy,SND,,
timeline,jumper_spring_pump,puzzle.particle,1282,,,cx;cy,SND,,
timeline,puzz_libra_monitor_success,puzzle.particle,1289,,,cx;cy,SND,puzz_hamehame_aula_line;puzz_hamehame_aula_rect,
timeline,puzz_libra_monitor_failed,puzzle.particle,1298,,,cx;cy,SND,,
timeline,process_ser_burned,ser.particle,1,,,hipx;hipy,CALC_HIP_POS;WAIT,burned_pr_light;burned_pr_smoke;burned_pr_smoke_w,
timeline,process_ser_burned_en,ser.particle,11,,,cx;cy,WAIT,burned_pr_light;burned_pr_smoke,
particle,burned_pr_light,ser.particle,23,,TOP_ADD,,CLONE,cp_bonfire_light,
particle,burned_pr_smoke,ser.particle,40,,,,CLONE,cp_bonfire_smoke,
particle,burned_pr_smoke_w,ser.particle,59,,,,CLONE,cp_bonfire_smoke,
timeline,process_ser_burned_point,ser.particle,79,,,hipx;hipy,CALC_HIP_POS,burned_pr_light_point;burned_pr_smoke_point;burned_pr_smoke_w_point,
particle,burned_pr_light_point,ser.particle,86,,,,CLONE,burned_pr_light,
particle,burned_pr_smoke_point,ser.particle,95,,,,CLONE,burned_pr_smoke,
particle,burned_pr_smoke_w_point,ser.particle,104,,,,CLONE,burned_pr_smoke_w,
timeline,slipdamage_fire,ser.particle,112,,,cx;cy,SND,burned_pr_small_halo;burned_pr_small_halo_s;burned_pr_smoke,
particle,burned_pr_small_halo,ser.particle,121,HALO,TOP_ADD,,,,
particle,burned_pr_small_halo_s,ser.particle,144,,TOP_SUB,,CLONE,burned_pr_small_halo,
timeline,process_ser_confuse,ser.particle,155,,,,TE_COLORBLINK;WAIT,prser_confuse,
particle,prser_confuse,ser.particle,165,CONFUSING,,,,,
timeline,process_ser_sleep,ser.particle,204,,,,TE_COLORBLINK;WAIT,prser_sleep,
particle,prser_sleep,ser.particle,213,SLEEPING_Z,,,CLONE,prser_confuse,
timeline,process_ser_paralysis,ser.particle,226,,,,TE_COLORBLINK;WAIT,prser_paralysis,
particle,prser_paralysis,ser.particle,235,ELEC,TOP_ADD,,,,
timeline,ser_awake,ser.particle,268,,,cx;cy;z,EF;SND;WAIT,,
timeline,frozen_gacha,ser.particle,275,,,cx;cy,SND,frozen_gacha_dot;frozen_gacha_line,
particle,frozen_gacha_dot,ser.particle,282,,TOP,,CLONE,machine_die_smoke_red_bit,
particle,frozen_gacha_line,ser.particle,294,DOORLINE,TOP,,,,
timeline,process_ser_frozen,ser.particle,312,,,cx;cxs;cy;cys,MYPOS;MYPOS_SHAKE;TE_COLORBLINK;WAIT,process_ser_frozen_kira;process_ser_frozen_smoke,
particle,process_ser_frozen_smoke,ser.particle,326,SMOKE_L,ADD,,,,
particle,process_ser_frozen_kira,ser.particle,350,DAIA,TOP,,,,
timeline,frozen_init,ser.particle,368,,,cx;cy;level,SND,process_ser_frozen_smoke,
timeline,frozen_quit,ser.particle,374,,,cx;cy,SND,frozen_gacha_dot;frozen_quit_line;frozen_quit_line_R,
particle,frozen_quit_line,ser.particle,383,DOORLINE,TOP,,,,
particle,frozen_quit_line_R,ser.particle,411,,,,CLONE,frozen_quit_line,
timeline,frozen_apply_physic_damage,ser.particle,418,,,cx;cxs;cy;cys,MYPOS_SHAKE;SND,frozen_gacha_crack;frozen_gacha_crack_b;frozen_gacha_dot;frozen_gacha_line,
particle,frozen_gacha_crack,ser.particle,429,ELEC_LINE,TOP_ADD,,,,
particle,frozen_gacha_crack_b,ser.particle,450,,TOP_SUB,,CLONE,frozen_gacha_crack,
timeline,pr_web_trapped,ser.particle,460,,,by;cx;cy,DRO;MYPOS;SND;WAIT,pr_web_trapped_circle;webshot_doorline_l,
particle,pr_web_trapped_circle,ser.particle,475,CIRCLE,TOP,,,,
timeline,pr_web_trapped_struggle,ser.particle,503,,,by;cx,SND;TE_QU_SINH;TE_QU_VIB,pr_web_trapped_circle;webshot_doorline,
particle,pr_web_trapped_circle_l,ser.particle,516,,,,CLONE,pr_web_trapped_circle,
timeline,ser_web_trapped_quit,ser.particle,524,,,cx;cy,SND,webshot_doorline;webshot_doorline_l,
timeline,stone_apply_physic_damage,ser.particle,535,,,bodyagR;cx;cy,CALC_BODY_AGR;SND,stone_gacha_dot;stone_gacha_smoke,
particle,stone_gacha_dot,ser.particle,544,,TOP,,CLONE,machine_die_smoke_red_bit,
particle,stone_gacha_smoke,ser.particle,555,SMOKE_L,TOP,,,,
timeline,stone_ser_gacha,ser.particle,585,,,bodyagR;cx;cy,CALC_BODY_AGR;SND,stone_gacha_dot;stone_gacha_smoke,
timeline,stone_ser_init_nosnd,ser.particle,596,,,bodyagR;cx;cy,CALC_BODY_AGR,stone_gacha_smoke,
timeline,stone_ser_init,ser.particle,601,,,,MERGE;SND,stone_ser_init_nosnd,
timeline,stone_ser_finish,ser.particle,606,,,bodyagR;cx;cy,CALC_BODY_AGR;DRO;SND,stone_gacha_dot;stone_gacha_smoke,
timeline,stone_ser_crack,ser.particle,617,,,,EFT;QU_VIB;SND,,stone_crack
timeline,stone_ser_complete,ser.particle,623,,,,EFT;MERGE;QU_HANDSHAKE;QU_VIB;SND,stone_ser_init_nosnd,stone_crack
timeline,cc_ep_tension0,ser.particle,639,,,cx;cy,MYPOS;WAIT,cc_ep_tension0_smoke;cc_ep_tension0_smoke_w,
timeline,cc_ep_tension1,ser.particle,652,,,hipx;hipy,CALC_HIP_POS;DRO;WAIT,,
particle,cc_ep_tension0_smoke,ser.particle,662,SMOKE_L,TOP,,,,
particle,cc_ep_tension0_smoke_w,ser.particle,692,,NORMAL,,CLONE,cc_ep_tension0_smoke,
timeline,cc_ep_tension_orgasm,ser.particle,704,,,cx;cy;hipx;hipy,CALC_HIP_POS;DRO;SND;WAIT,cc_ep_tension_orgasm_smoke,
particle,cc_ep_tension_orgasm_smoke,ser.particle,720,,,,CLONE,cc_ep_tension0_smoke,
timeline,process_ser_poison,ser.particle,738,,,,TE_COLORBLINK;WAIT,process_ser_poison_circle;process_ser_poison_circle_s,
particle,process_ser_poison_circle,ser.particle,749,SMOKE,TOP,,,,
particle,process_ser_poison_circle_s,ser.particle,773,,MUL,,CLONE,process_ser_poison_circle,
timeline,ser_attackup_init,ser.particle,781,,,cx;cy,SND;WAIT,ser_updown_arrow;ser_updown_arrow_s;ser_updown_circle,
timeline,ser_defenceup_init,ser.particle,790,,,cx;cy,SND;WAIT,ser_updown_arrow;ser_updown_arrow_s;ser_updown_circle,
timeline,ser_attackdown_init,ser.particle,799,,,cx;cy,SND;WAIT,ser_updown_arrow_down;ser_updown_arrow_s,
timeline,ser_defencedown_init,ser.particle,807,,,cx;cy,SND;WAIT,ser_updown_arrow_down;ser_updown_arrow_s,
particle,ser_updown_circle,ser.particle,814,,,,CLONE,roaper_atk0_charge_circle,
particle,ser_updown_arrow,ser.particle,829,GT,TOP,,,,
particle,ser_updown_arrow_down,ser.particle,858,,,,CLONE,ser_updown_arrow,
particle,ser_updown_arrow_s,ser.particle,866,,TOP_SUB,,CLONE,ser_updown_arrow,
timeline,ser_attackup_loop,ser.particle,876,,,_ptckey;cx;cy;sizex;sizey,MYPOS;SIZE;WAIT,,
timeline,ser_defenceup_loop,ser.particle,887,,,,,,
timeline,ser_attackdown_loop,ser.particle,894,,,,,,
timeline,ser_defencedown_loop,ser.particle,900,,,,,,
particle,enemy_get_experience_arrow_down,ser.particle,907,,,,CLONE,enemy_get_experience_arrow,
particle,enemy_get_experience_def_arrow_down,ser.particle,913,,,,CLONE,enemy_get_experience_def_arrow,
timeline,ui_dmg_normal,ui.particle,2,,,__x;__y;_rand_rot;_rand_y;cnt;hp_ratio;saf,,ui_hit_blood;ui_hit_dust;ui_hit_halo;ui_hit_halo_l,
timeline,ui_dmg_absorb,ui.particle,30,,,__rot;__x;__x2;__y;mp_ratio;x0;y0,,ui_absorb_darken;ui_absorb_kiss;ui_hit_absorb;ui_hit_blood,
timeline,ui_plant_egg,ui.particle,54,,,,WAIT,ui_plant_egg_circle;ui_plant_egg_line,
timeline,ui_laying_egg,ui.particle,62,,,count,WAIT,ui_laying_egg_circle,
particle,ui_absorb_kiss,ui.particle,69,KISS,TOP,,,,
particle,ui_absorb_darken,ui.particle,98,CIRCLE,TOP_SUB,,,,
particle,ui_hit_absorb,ui.particle,123,,TOP,,CLONE,absorb_atk_basic,
particle,ui_hit_absorb_circle,ui.particle,142,POLYGON,TOP_SUB,,,,
particle,ui_hit_blood,ui.particle,186,DOT,TOP,,,,
particle,ui_hit_halo,ui.particle,220,HALO,TOP,,,,
particle,ui_hit_halo_l,ui.particle,256,,TOP_MUL,,CLONE,ui_hit_halo,
particle,ui_hit_dust,ui.particle,270,LINE,TOP,,,,
timeline,ui_dmg_worm,ui.particle,306,,,__x;__y;cnt0;cnt1;cnt2;mp_ratio,,ui_hit_blood;ui_hit_worm;ui_hit_worm2;ui_hit_worm_b,
particle,ui_hit_worm,ui.particle,325,BLURCIRCLE,TOP_MUL,,,,
particle,ui_hit_worm2,ui.particle,373,,,,CLONE,ui_hit_worm,
particle,ui_hit_worm_b,ui.particle,385,,,,CLONE,ui_hit_worm,
timeline,ui_dmg_wetten,ui.particle,401,,,pee,,ui_wetten_splash;ui_wetten_splash_yellow,
particle,ui_wetten_splash,ui.particle,410,PARTICLE_SPLASH,TOP,,,,
particle,ui_wetten_splash_yellow,ui.particle,445,,,,CLONE,ui_wetten_splash,
timeline,ui_dmg_stone,ui.particle,463,,,,,ui_ser_stone_smoke,
timeline,ui_dmg_absorb_catched,ui.particle,468,,,__x;__y;__z,,ui_absorb_darken;ui_absorb_darken_b,
particle,ui_absorb_darken,ui.particle,480,PARTICLE_SPLASH,TOP_MUL,,,,
particle,ui_absorb_darken_b,ui.particle,510,,MUL,,CLONE,ui_absorb_darken,
timeline,ui_dmg_stab,ui.particle,520,,,x0;y0,WAIT,ui_hit_stab_circle;ui_hit_stab_circle_l;ui_hit_stab_circle_ll;ui_hit_stab_halo,
particle,ui_hit_stab_circle_l,ui.particle,533,,,,CLONE,pr_hit_stab_circle_l,
particle,ui_hit_stab_circle_ll,ui.particle,547,,,,CLONE,pr_hit_stab_circle_ll,
particle,ui_hit_stab_halo,ui.particle,554,,,,CLONE,pr_hit_stab_halo,
particle,ui_hit_stab_circle,ui.particle,565,,MUL,,CLONE,pr_hit_stab_circle,
timeline,ui_dmg_wip,ui.particle,577,,,rot_agR;x0;y0,,ui_hit_wip;ui_hit_wip_a;ui_hit_wip_circle,
particle,ui_hit_wip,ui.particle,587,,,,CLONE,pr_hit_wip,
particle,ui_hit_wip_a,ui.particle,596,,,,CLONE,pr_hit_wip_a,
particle,ui_hit_wip_circle,ui.particle,604,,,,CLONE,pr_hit_wip_circle,
timeline,ui_dmg_grab,ui.particle,621,,,rot_agR;x0;y0,,ui_hit_grab;ui_hit_grab_circle,
particle,ui_hit_grab,ui.particle,629,,TOP_MUL,,CLONE,pr_hit_grab,
particle,ui_hit_grab_circle,ui.particle,643,,TOP_ADD,,CLONE,pr_hit_grab_circle,
timeline,ui_noel_break_cloth,ui.particle,667,,,x;y,,ui_noel_break_cloth_2,
particle,ui_noel_break_cloth,ui.particle,674,NOEL_BREAK_CLOTH,TOP,,,,
particle,ui_noel_break_cloth_2,ui.particle,714,,,,CLONE,ui_noel_break_cloth,
particle,ui_breathe,ui.particle,731,SMOKE_L,TOP,,,,
timeline,ui_noel_drip,ui.particle,758,,,_i;agR;aiming;drop;t;x;y,,ui_noel_drip_drop;ui_noel_drip_drop_s,
particle,ui_noel_drip,ui.particle,785,CIRCLE,TOP,,,,
timeline,ui_noel_drip_drop,ui.particle,821,,,,,,
particle,ui_noel_drip_drop,ui.particle,828,CIRCLE,,,,,
particle,ui_noel_drip_drop_s,ui.particle,849,,,,CLONE,ui_noel_drip_drop,
timeline,ui_dmg_bite,ui.particle,857,,,rot_agR;x;y,EF,dmg_bite_ui_circle_0;dmg_bite_ui_circle_1,bite_triangle_ui
timeline,ui_dmg_bite_manual,ui.particle,866,,,rot_agR;x;y,EF,dmg_bite_ui_circle_0;dmg_bite_ui_circle_1,bite_triangle_ui
particle,dmg_bite_ui_circle_0,ui.particle,873,CIRCLE,TOP_SUB,,,,
particle,dmg_bite_ui_circle_1,ui.particle,899,CIRCLE,TOP_SUB,,,,
particle,ui_plant_egg_circle,ui.particle,937,CIRCLE,TOP_SUB,,,,
particle,ui_plant_egg_line,ui.particle,963,LINE,,,CLONE,ui_plant_egg_circle,
particle,ui_laying_egg_circle,ui.particle,983,CIRCLE,TOP,,CLONE,ui_plant_egg_circle,
timeline,ui_dmg_gas,ui.particle,1002,,,col0,,ui_dmg_gas_smoke_under,
timeline,ui_dmg_gas_applied,ui.particle,1007,,,col0,,ui_dmg_gas_smoke_radiate,
particle,ui_dmg_gas_smoke_under,ui.particle,1013,SMOKE_L,,,,,
particle,ui_dmg_gas_smoke_radiate,ui.particle,1036,SMOKE_L,,,,,
timeline,ui_dmg_fire,ui.particle,1062,,,cx;cy,,ui_hit_fire;ui_hit_fire_hip;ui_hit_fire_smoke,
timeline,ui_dmg_fire_smashed,ui.particle,1069,,,,,ui_hit_fire_smoke,
timeline,ui_dmg_fire_absorbed,ui.particle,1074,,,cx;cy,,ui_hit_fire_absorbed;ui_hit_fire_absorbed_smoke,
particle,ui_hit_fire,ui.particle,1081,,TOP_ADD,,CLONE,pr_burned_poly,
particle,ui_hit_fire_absorbed,ui.particle,1098,,,,CLONE,ui_hit_fire,
particle,ui_hit_fire_smoke,ui.particle,1111,,TOP,,CLONE,ui_hit_fire,
particle,ui_hit_fire_absorbed_smoke,ui.particle,1125,,,,CLONE,ui_hit_fire_smoke,
particle,ui_hit_fire_hip,ui.particle,1138,,TOP_ADD,,CLONE,ui_hit_fire,
timeline,ui_dmg_bomb,ui.particle,1156,,,cx;cy,,ui_hit_bomb_bit;ui_hit_fire;ui_hit_fire_smoke,
particle,ui_hit_bomb_bit,ui.particle,1163,,,,CLONE,machine_die_smoke_red_bit,
timeline,ui_dmg_thunder,ui.particle,1171,,,,,ui_dmg_thunder_dot;ui_dmg_thunder_dot_sub;ui_dmg_thunder_line;ui_dmg_thunder_line_sub,
particle,ui_dmg_thunder_line,ui.particle,1181,,TOP,,CLONE,pr_hit_thunder_elec_release,
particle,ui_dmg_thunder_line_sub,ui.particle,1208,,TOP_SUB,,CLONE,ui_dmg_thunder_line,
particle,ui_dmg_thunder_dot,ui.particle,1215,,TOP_ADD,,CLONE,ui_hit_fire,
particle,ui_dmg_thunder_dot_sub,ui.particle,1239,,SUB,,CLONE,ui_dmg_thunder_dot,
timeline,ui_dmg_poison,ui.particle,1249,,,,,ui_dmg_poison_circle;ui_dmg_poison_circle_s,
particle,ui_dmg_poison_circle,ui.particle,1255,CIRCLE,TOP_MUL,,,,
particle,ui_dmg_poison_circle_s,ui.particle,1277,,,,CLONE,ui_dmg_poison_circle,
timeline,ui_dmg_cut,ui.particle,1284,,,rot_agR;x0;y0,EF,ui_dmg_cut_circle;ui_dmg_cut_circle_2,ui_dmg_cut
particle,ui_dmg_cut_circle,ui.particle,1294,CIRCLE,TOP_SUB,,,,
particle,ui_dmg_cut_circle_2,ui.particle,1332,,,,CLONE,ui_dmg_cut_circle,
timeline,ui_dmg_ice,ui.particle,1351,,,cx;cy,,ui_dmg_ice_line;ui_dmg_ice_smoke;ui_dmg_ice_snowdrop,
particle,ui_dmg_ice_smoke,ui.particle,1357,,,,CLONE,process_ser_frozen_smoke,
particle,ui_dmg_ice_line,ui.particle,1365,,,,CLONE,hit_frozen_line,
particle,ui_dmg_ice_snowdrop,ui.particle,1375,SNOWDROP,TOP_ADD,,,,
timeline,ui_dmg_acme,ui.particle,1400,,,_small;_to_under;agR;cx;cy,FOLLOW;SND;WAIT,ui_dmg_acme_circle;ui_dmg_acme_circle_f;ui_dmg_fear_elec;ui_dmg_fear_gas,
particle,ui_dmg_fear_gas,ui.particle,1427,SMOKE_L,TOP,,,,
particle,ui_dmg_fear_elec,ui.particle,1443,ELEC,TOP,,,,
particle,ui_dmg_acme_circle,ui.particle,1473,,,,CLONE,hit_acme_circle,
particle,ui_dmg_acme_circle_f,ui.particle,1479,,,,CLONE,hit_acme_circle_f,
timeline,ui_dmg_mud,ui.particle,1486,,,x0;y0,,ui_dmg_mud_circle;ui_dmg_mud_liquid,
timeline,ui_dmg_sperma,ui.particle,1494,,,x0;y0,,ui_dmg_sperma_circle;ui_dmg_sperma_liquid,
particle,ui_dmg_mud_liquid,ui.particle,1503,PARTICLE_SPLASH_F,TOP,,,,
particle,ui_dmg_mud_circle,ui.particle,1520,,TOP,,CLONE,ui_dmg_cut_circle,
particle,ui_dmg_sperma_liquid,ui.particle,1535,,,,CLONE,ui_dmg_mud_liquid,
particle,ui_dmg_sperma_circle,ui.particle,1541,,,,CLONE,ui_dmg_mud_circle,
timeline,dangerlv_add,ui.particle,1555,,,cx;cy,SND,dangerlv_add_cross,
particle,dangerlv_add_cross,ui.particle,1562,DOORLINE,,,,,
particle,ui_oc_slot_0,ui.particle,1585,POLYGON,,,,,
particle,ui_oc_slot_1,ui.particle,1598,DOT,,,,,
timeline,ui_ser_frozen,ui.particle,1617,,,,WAIT,ui_ser_frozen_kira;ui_ser_frozen_smoke;ui_ser_frozen_smoke_b,
timeline,ui_ser_poison,ui.particle,1628,,,,TE_COLORBLINK,ui_ser_poison_circle;ui_ser_poison_circle_s,
particle,ui_ser_poison_circle,ui.particle,1638,,,,CLONE,process_ser_poison_circle,
particle,ui_ser_poison_circle_s,ui.particle,1651,,MUL,,CLONE,ui_ser_poison_circle,
particle,ui_ser_frozen_smoke,ui.particle,1660,,TOP_ADD,,CLONE,process_ser_frozen_smoke,
particle,ui_ser_frozen_smoke_b,ui.particle,1676,,ADD,,CLONE,ui_ser_frozen_smoke,
timeline,ui_ser_stone,ui.particle,1683,,,,,ui_ser_stone_smoke,
particle,ui_ser_stone_smoke,ui.particle,1688,,TOP,,CLONE,ui_ser_frozen_smoke,
particle,ui_ser_frozen_kira,ui.particle,1697,DAIA,TOP_ADD,,,,
timeline,ui_vore_burned,ui.particle,1719,,,cx;cy,,ui_vore_burned_liquid;ui_vore_burned_smoke,
particle,ui_vore_burned_smoke,ui.particle,1726,,,,CLONE,frog_vore_fatal_dmg_smoke,
particle,ui_vore_burned_liquid,ui.particle,1739,PARTICLE_SPLASH,TOP_SUB,,,,
timeline,ui_kiss_to_bust_cow,ui.particle,1772,,,__rot;__x;__y;_lipef;_vi,DEFINE_BONE_POS;SND,ui_absorb_darken;ui_absorb_kiss;ui_hit_absorb;ui_hit_blood,
timeline,ui_wetten_milk_L,ui.particle,1807,,,__x;__y;__z;_i,FOLLOW;WAIT,ui_wetten_milk_splash_L;ui_wetten_milk_splash_hit,
timeline,ui_wetten_milk_R,ui.particle,1820,,,__x;__y;__z;_i,FOLLOW;WAIT,ui_wetten_milk_splash_R;ui_wetten_milk_splash_hit,
particle,ui_wetten_milk_splash_hit,ui.particle,1833,CIRCLE,TOP,,,,
particle,ui_wetten_milk_splash_L,ui.particle,1856,PARTICLE_SPLASH_F,TOP,,,,
particle,ui_wetten_milk_splash_R,ui.particle,1892,,,,CLONE,ui_wetten_milk_splash_L,
particle,ui_wetten_milk_splash_b,ui.particle,1903,PARTICLE_SPLASH_F,NORMAL,,CLONE,ui_wetten_milk_splash_L,
timeline,ui_in_stomach_1,ui.particle,1920,,,,QU_HANDSHAKE;QU_SINV,ui_in_stomach_smoke,
particle,ui_in_stomach_smoke,ui.particle,1933,SMOKE_L,TOP,,,,
timeline,ui_in_stomach_2,ui.particle,1959,,,,QU_HANDSHAKE;QU_SINH,ui_in_stomach_smoke,
timeline,ui_snd_1,ui.particle,1971,,,_cue,SND,,
timeline,ui_sinv,ui.particle,1981,,,,QU_HANDSHAKE;QU_SINV,,
timeline,ui_sinhv,ui.particle,1987,,,,QU_SINH;QU_SINV,,
timeline,ui_sinh,ui.particle,1992,,,,QU_SINH;QU_SINV,,
timeline,ui_hs,ui.particle,1997,,,,QU_HANDSHAKE,,
timeline,ui_flash,ui.particle,2001,,,t;x;y;z,EF,,flash_ui
timeline,ui_in_stomach_splash,ui.particle,2015,,,,SND,ui_in_stomach_splash_L,
particle,ui_in_stomach_splash,ui.particle,2022,CIRCLE,TOP,,,,
particle,ui_in_stomach_splash_L,ui.particle,2051,PARTICLE_SPLASH,TOP_MUL,,,,
timeline,ui_press_damage,ui.particle,2072,,,,,ui_press_damage_smoke,
particle,ui_press_damage_smoke,ui.particle,2079,SMOKE_L,TOP,,,,
particle,ui_layegg_cutin_circle,ui.particle,2101,CIRCLE,TOP,,,,
particle,ui_layegg_cutin_drip,ui.particle,2125,,,,CLONE,ui_layegg_cutin_circle,
particle,ui_layegg_cutin_drip_liquid,ui.particle,2146,CIRCLE,TOP,,,,
timeline,ui_cuts_eggremove_p1,ui.particle,2177,,,_i;_t;_x;_y,DEFINE_BONE_POS;HOLD;QU_SINH;QU_SINV;SND,ui_cuts_eggremove_p1_splash;ui_noel_drip,
particle,ui_cuts_eggremove_p1_splash,ui.particle,2200,CIRCLE,TOP,,,,
timeline,ui_cuts_eggremove_p2,ui.particle,2229,,,_x;_y,DEFINE_BONE_POS,ui_cuts_eggremove_p1_splash,
timeline,ui_cuts_eggremove_mgm_insert,ui.particle,2236,,,timing,EF;QU_SINH;SND;WAIT,ui_cuts_eggremove_mgm_insert_heart,flash_ui
timeline,eggremove_released,ui.particle,2258,,,egg_removed;pow,EF;QU_SINH;QU_SINV;SND,ui_cuts_eggremove_mgm_insert_heart,flash_ui
particle,ui_cuts_eggremove_mgm_insert_heart,ui.particle,2281,PARTICLE_HEART,TOP,,,,
timeline,ui_cuts_eggremove_mgm_finished,ui.particle,2300,,,,QU_HANDSHAKE;SND,fatal_liquid_white,
particle,ui_guildq_success_smoke,ui.particle,2309,SMOKE_L,,,CLONE,ground_bump_smoke_l,
particle,ui_guildq_success_unikira,ui.particle,2328,,TOP,,CLONE,get_coin_unikira_base,
particle,ui_status_fear_assigned,ui.particle,2348,POLYGON,TOP,,,,
particle,ui_magic_selector_learn_unlock,ui.particle,2374,CIRCLE,,,,,
particle,ui_magic_selector_learn_unlock_s,ui.particle,2395,,,,CLONE,ui_magic_selector_learn_unlock,
timeline,ui_ser_cocoon,ui.particle,2406,,,,EF;WAIT,,
timeline,mg_farm_milk_shot,ui_mgm_farm.particle,1,,,_quit;cnt_bs;cnt_circ;cnt_line;cnt_line2;mp_ratio,HOLD;SND;WAIT,mg_farm_milk_shot_bs;mg_farm_milk_shot_circle;mg_farm_milk_shot_line;mg_farm_milk_shot_line2,
particle,mg_farm_milk_shot_line,ui_mgm_farm.particle,47,STROKE,TOP,,,,
particle,mg_farm_milk_shot_line2,ui_mgm_farm.particle,73,,,,CLONE,mg_farm_milk_shot_line,
particle,mg_farm_milk_shot_circle,ui_mgm_farm.particle,86,CIRCLE,TOP,,,,
particle,mg_farm_milk_shot_bs,ui_mgm_farm.particle,110,BLURCIRCLE,TOP,,,,
timeline,mg_mini_fanfare,ui_mgm_farm.particle,131,,,cx;cy;grade,SND,general_circle_dot;general_circle_t;mg_mini_fanfare_bad_line;mg_mini_fanfare_great_circle;mg_mini_fanfare_great_line,
particle,mg_mini_fanfare_bad_line,ui_mgm_farm.particle,152,,,,CLONE,general_circle_dot,
particle,mg_mini_fanfare_great_line,ui_mgm_farm.particle,159,,,,CLONE,general_circle_dot,
particle,mg_mini_fanfare_great_circle,ui_mgm_farm.particle,168,,,,CLONE,general_circle_t,
timeline,cow_foot_big,ui_mgm_farm.particle,182,,,_ex_min;_slen_max;ax;by;cx;cy;sizex;sizey,SIZE;SND,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,cow_attack_end,ui_mgm_farm.particle,195,,,_ex_min;_slen_max;ax;bx;by;cx;cy;i;sizex;sizey,MYPOS;SIZE;SND,ground_bump_smoke_l;ground_bump_smoke_r,
timeline,cow_grawl_aula,ui_mgm_farm.particle,215,,,cx;cy,,cow_grawl_aula_ripple,
particle,cow_grawl_aula_ripple,ui_mgm_farm.particle,219,,,,CLONE,overdrive_growl_ripple,
